word,pictogram_id,synset,word_senses
bodijo,,09042182-n,bodijo%1:00:00::
bodoque,,05303108-n,bodoque%1:00:00::
bodoque,,06665016-n,bodoque%1:00:00::
body,36840,02519131-n,body%1:00:00::
boehmeria,,08103327-n,boehmeria%1:00:00::
boehmeria_nivea,,08103605-n,boehmeria_nivea%1:00:00::
boeuf,,05093490-n,boeuf%1:00:00::
bofetada,16467,00093158-n,bofetada%1:00:00::
bofetada,,00093794-n,bofetada%1:00:00::
bofetada,,00094050-n,bofetada%1:00:00::
bofetada,,04911458-n,bofetada%1:00:00::
bofetón,,00093794-n,bofetón%1:00:00::
boffin,,06549768-n,boffin%1:00:00::
bofia,,06560985-n,bofia%1:00:00::
bog_kalmia,,08022951-n,bog_kalmia%1:00:00::
bog_myrtle,,08150312-n,bog_myrtle%1:00:00::
boga,2636,06934769-n,boga%1:00:00::
boga,,07976605-n,boga%1:00:00::
boga,,09299323-n,boga%1:00:00::
bogador,,06934769-n,bogador%1:00:00::
bogar,,01330280-v,bogar%2:00:00::
bogart,,07281084-n,bogart%1:00:00::
bogartiano,,01768675-a,bogartiano%3:00:00::
bogavante,36982,01352624-n,bogavante%1:00:00::
bogavante,,05181166-n,bogavante%1:00:00::
bogavante_americano,36983,01351579-n,bogavante_americano%1:00:00::
bogavante_europeo,30247,01351769-n,bogavante_europeo%1:00:00::
bogbean,,08150312-n,bogbean%1:00:00::
bogeyman,,06286969-n,bogeyman%1:00:00::
bogi,,01989824-n,bogi%1:00:00::
bogota,,05797640-n,bogota%1:00:00::
bogotà,,05797640-n,bogotà%1:00:00::
bogotá,,05797640-n,bogotá%1:00:00::
bohemeria,,08103327-n,bohemeria%1:00:00::
bohemia,,00797313-n,bohemia%1:00:00::
bohemia,,05815214-n,bohemia%1:00:00::
bohemio,,06549879-n,bohemio%1:00:00::
bohemio,,00361479-a,bohemio%3:00:00::
bohr,,07281179-n,bohr%1:00:00::
bohrio,,09434534-n,bohrio%1:00:00::
boicot,,00136645-n,boicot%1:00:00::
boicotear,,00136645-n,boicotear%1:00:00::
boicotear,,01675126-v,boicotear%2:00:00::
boicoteo,,00136645-n,boicoteo%1:00:00::
boidae,,01163711-n,boidae%1:00:00::
boidos,,01163711-n,boidos%1:00:00::
boiler,,01989881-n,boiler%1:00:00::
boina,38441,01967866-n,boina%1:00:00::
boinas_verdes,16781,06767968-n,boinas_verdes%1:00:00::
boise,,06026219-n,boise%1:00:00::
boiserie,,02640023-n,boiserie%1:00:00::
boj,25853,08290348-n,boj%1:00:00::
boj,,08290524-n,boj%1:00:00::
boja,,07904544-n,boja%1:00:00::
bojote,,09565468-n,bojote%1:00:00::
bokmal,,04609257-n,bokmal%1:00:00::
bol,3257,02002023-n,bol%1:00:00::
bol,,02078690-n,bol%1:00:00::
bol,,08921795-n,bol%1:00:00::
bol_de_cereales,2328,02078690-n,bol_de_cereales%1:00:00::
bola,24891,00077611-n,bola%1:00:00::
bola,,01931285-n,bola%1:00:00::
bola,,01931900-n,bola%1:00:00::
bola,,02538982-n,bola%1:00:00::
bola,,02604571-n,bola%1:00:00::
bola,,03706163-n,bola%1:00:00::
bola,,04479293-n,bola%1:00:00::
bola,,04479916-n,bola%1:00:00::
bola,,04480165-n,bola%1:00:00::
bola,,05303108-n,bola%1:00:00::
bola,,09001855-n,bola%1:00:00::
bola,,09002002-n,bola%1:00:00::
bola_blanca,8296,02174267-n,bola_blanca%1:00:00::
bola_de_billar,21449,01973460-n,bola_de_billar%1:00:00::
bola_de_cristal,9009,02172523-n,bola_de_cristal%1:00:00::
bola_de_cristal,,02538982-n,bola_de_cristal%1:00:00::
bola_de_fuego,38325,06155611-n,bola_de_fuego%1:00:00::
bola_de_manteca,2461,06717819-n,bola_de_manteca%1:00:00::
bola_de_melón,2469,05157371-n,bola_de_melón%1:00:00::
bola_de_naftalina,24891,02581622-n,bola_de_naftalina%1:00:00::
bola_de_nieve,24891,02877371-n,bola_de_nieve%1:00:00::
bola_de_nieve,,05058414-n,bola_de_nieve%1:00:00::
bola_de_nieve,,07805175-n,bola_de_nieve%1:00:00::
bola_de_tenis,6514,02977829-n,bola_de_tenis%1:00:00::
bolada,,04869926-n,bolada%1:00:00::
bolardo,,01990398-n,bolardo%1:00:00::
bolazo,,04480478-n,bolazo%1:00:00::
bolbitis,,08561772-n,bolbitis%1:00:00::
bolchevique,,06550101-n,bolchevique%1:00:00::
bolchevique,,01691072-a,bolchevique%3:00:00::
bolchevismo,,05557318-n,bolchevismo%1:00:00::
bolchevizar,,00292841-v,bolchevizar%2:00:00::
bole,2256,04627058-n,bole%1:00:00::
bolera,4579,02002663-n,bolera%1:00:00::
bolero,,00352152-n,bolero%1:00:00::
bolero,,01990339-n,bolero%1:00:00::
bolero,,04675257-n,bolero%1:00:00::
bolero,,07148881-n,bolero%1:00:00::
boleta_electoral,24917,00123229-n,boleta_electoral%1:00:00::
bolete,,08462828-n,bolete%1:00:00::
boletellus,,08466096-n,boletellus%1:00:00::
boletería,24793,02005277-n,boletería%1:00:00::
boleto,,04321677-n,boleto%1:00:00::
boleto_de_transbordo,,04322142-n,boleto_de_transbordo%1:00:00::
boletus,,08463285-n,boletus%1:00:00::
boletín,35389,04373693-n,boletín%1:00:00::
boletín,,04428305-n,boletín%1:00:00::
boletín,,04428529-n,boletín%1:00:00::
boletín,,04474041-n,boletín%1:00:00::
boletín_de_noticias,8229,04428305-n,boletín_de_noticias%1:00:00::
boletín_informativo,8229,04373772-n,boletín_informativo%1:00:00::
boletín_informativo,,04428305-n,boletín_informativo%1:00:00::
boletín_informativo,,04428771-n,boletín_informativo%1:00:00::
boli,2282,02655638-n,boli%1:00:00::
boliche,,00307909-n,boliche%1:00:00::
boliche,,00308508-n,boliche%1:00:00::
boliche,,02002246-n,boliche%1:00:00::
boliche,,02457498-n,boliche%1:00:00::
boliche,,02538982-n,boliche%1:00:00::
bolina,,02002454-n,bolina%1:00:00::
bolita,36507,02538982-n,bolita%1:00:00::
bolita,,09003242-n,bolita%1:00:00::
bolitas_puerco_espín,29937,05238626-n,bolitas_puerco_espín%1:00:00::
bolivar,,07281339-n,bolivar%1:00:00::
bolivia,29594,05873484-n,bolivia%1:00:00::
boliviana,,06423360-n,boliviana%1:00:00::
boliviano,,06423360-n,boliviano%1:00:00::
boliviano,,08872865-n,boliviano%1:00:00::
boliviano,,01736145-a,boliviano%3:00:00::
bollo,21330,05106309-n,bollo%1:00:00::
bollo_suizo,21330,05113195-n,bollo_suizo%1:00:00::
bollywood,,05365357-n,bollywood%1:00:00::
bolo,8297,01991619-n,bolo%1:00:00::
bolo,,02604496-n,bolo%1:00:00::
bolo,,05031336-n,bolo%1:00:00::
bolo,,05190113-n,bolo%1:00:00::
bolo_alimenticio,8297,09003327-n,bolo_alimenticio%1:00:00::
bolo_central,8534,02404017-n,bolo_central%1:00:00::
bolo_chico,2485,02240959-n,bolo_chico%1:00:00::
bolo_delantero,34649,02404017-n,bolo_delantero%1:00:00::
bologna,,05844359-n,bologna%1:00:00::
bolográfico,,01583112-a,bolográfico%3:00:00::
bolométrico,,01583183-a,bolométrico%3:00:00::
boloney,,04384418-n,boloney%1:00:00::
bolonia,,05844359-n,bolonia%1:00:00::
bolonio,,06805316-n,bolonio%1:00:00::
bolos,2283,00307909-n,bolos%1:00:00::
bolos,,00308230-n,bolos%1:00:00::
bolos,,00308307-n,bolos%1:00:00::
boloña,,05844359-n,boloña%1:00:00::
bolsa,21453,01927570-n,bolsa%1:00:00::
bolsa,,01928502-n,bolsa%1:00:00::
bolsa,,02711065-n,bolsa%1:00:00::
bolsa,,02796107-n,bolsa%1:00:00::
bolsa,,02922655-n,bolsa%1:00:00::
bolsa,,03701054-n,bolsa%1:00:00::
bolsa,,03701191-n,bolsa%1:00:00::
bolsa,,08662661-n,bolsa%1:00:00::
bolsa,,08699717-n,bolsa%1:00:00::
bolsa,,08921522-n,bolsa%1:00:00::
bolsa,,09011402-n,bolsa%1:00:00::
bolsa_de_agua_caliente,30729,02429125-n,bolsa_de_agua_caliente%1:00:00::
bolsa_de_aire,37388,07556530-n,bolsa_de_aire%1:00:00::
bolsa_de_arpillera,37388,02381202-n,bolsa_de_arpillera%1:00:00::
bolsa_de_aspiradora,37388,02243790-n,bolsa_de_aspiradora%1:00:00::
bolsa_de_colofonia,37388,02787681-n,bolsa_de_colofonia%1:00:00::
bolsa_de_compras,8986,02375548-n,bolsa_de_compras%1:00:00::
bolsa_de_gas,3259,02266319-n,bolsa_de_gas%1:00:00::
bolsa_de_golf,8524,02365446-n,bolsa_de_golf%1:00:00::
bolsa_de_hielo,34125,02437392-n,bolsa_de_hielo%1:00:00::
bolsa_de_materias_primas,30375,02129592-n,bolsa_de_materias_primas%1:00:00::
bolsa_de_nueva_york,37388,02603047-n,bolsa_de_nueva_york%1:00:00::
bolsa_de_ny,36746,02603047-n,bolsa_de_ny%1:00:00::
bolsa_de_plástico,37490,02688034-n,bolsa_de_plástico%1:00:00::
bolsa_de_viaje,37388,01928302-n,bolsa_de_viaje%1:00:00::
bolsa_de_viaje,,02062020-n,bolsa_de_viaje%1:00:00::
bolsa_de_viaje,,02629347-n,bolsa_de_viaje%1:00:00::
bolsa_de_viaje,,03046163-n,bolsa_de_viaje%1:00:00::
bolsa_de_viaje,,03079385-n,bolsa_de_viaje%1:00:00::
bolsa_omental,37388,03647181-n,bolsa_omental%1:00:00::
bolsero_de_baltimore,,01035258-n,bolsero_de_baltimore%1:00:00::
bolsillo,6937,02697676-n,bolsillo%1:00:00::
bolsillo,,03701191-n,bolsillo%1:00:00::
bolsillo,,08662661-n,bolsillo%1:00:00::
bolsillo,,09011402-n,bolsillo%1:00:00::
bolsillo_de_chaleco,31117,02319459-n,bolsillo_de_chaleco%1:00:00::
bolsillo_de_chaleco,,03055552-n,bolsillo_de_chaleco%1:00:00::
bolsillo_de_parche,33915,02649983-n,bolsillo_de_parche%1:00:00::
bolsillo_interior,30155,02011484-n,bolsillo_interior%1:00:00::
bolsillo_para_reloj,31384,02319459-n,bolsillo_para_reloj%1:00:00::
bolsillo_trasero,11242,02414757-n,bolsillo_trasero%1:00:00::
bolsista,,07146971-n,bolsista%1:00:00::
bolsista,,07147070-n,bolsista%1:00:00::
bolsita_de_té,7284,02969646-n,bolsita_de_té%1:00:00::
bolsita_de_té,,05285033-n,bolsita_de_té%1:00:00::
bolso,8511,01927570-n,bolso%1:00:00::
bolso,,01928502-n,bolso%1:00:00::
bolso,,02062020-n,bolso%1:00:00::
bolsón,,01925194-n,bolsón%1:00:00::
bolti,,01799384-n,bolti%1:00:00::
boltonia,,07864021-n,boltonia%1:00:00::
boltzman,,07281449-n,boltzman%1:00:00::
boltzmann,,07281449-n,boltzmann%1:00:00::
boltzmann,,07281449-n,boltzmann%1:00:00::
bolzano,,05843302-n,bolzano%1:00:00::
bolígrafo,2282,01934307-n,bolígrafo%1:00:00::
bolígrafo,,02655638-n,bolígrafo%1:00:00::
bolívar,,08852857-n,bolívar%1:00:00::
bolómetro,,01990756-n,bolómetro%1:00:00::
bomarea,,08117695-n,bomarea%1:00:00::
bomba,6938,01991676-n,bomba%1:00:00::
bomba,,01993141-n,bomba%1:00:00::
bomba,,02729770-n,bomba%1:00:00::
bomba,,04836271-n,bomba%1:00:00::
bomba,,06645924-n,bomba%1:00:00::
bomba_al_vacío,4767,01876324-n,bomba_al_vacío%1:00:00::
bomba_aspirante,31352,02940383-n,bomba_aspirante%1:00:00::
bomba_atómica,31352,01914586-n,bomba_atómica%1:00:00::
bomba_auxiliar,31352,01920973-n,bomba_auxiliar%1:00:00::
bomba_calorimétrica,31352,01992464-n,bomba_calorimétrica%1:00:00::
bomba_caminera,31352,02442851-n,bomba_caminera%1:00:00::
bomba_centrífuga,31352,02077525-n,bomba_centrífuga%1:00:00::
bomba_de_agua,15507,03073903-n,bomba_de_agua%1:00:00::
bomba_de_aire,31350,01876324-n,bomba_de_aire%1:00:00::
bomba_de_aspiración,31352,02940383-n,bomba_de_aspiración%1:00:00::
bomba_de_bicicleta,31352,01970898-n,bomba_de_bicicleta%1:00:00::
bomba_de_calor,6952,02407260-n,bomba_de_calor%1:00:00::
bomba_de_combustible,31352,02352227-n,bomba_de_combustible%1:00:00::
bomba_de_demolición,31352,01982689-n,bomba_de_demolición%1:00:00::
bomba_de_dispersión,31352,02115168-n,bomba_de_dispersión%1:00:00::
bomba_de_goma,28577,02688123-n,bomba_de_goma%1:00:00::
bomba_de_hidrógeno,31352,02434974-n,bomba_de_hidrógeno%1:00:00::
bomba_de_humo,6529,02874516-n,bomba_de_humo%1:00:00::
bomba_de_mano,24551,02921609-n,bomba_de_mano%1:00:00::
bomba_de_neutrones,31352,02602142-n,bomba_de_neutrones%1:00:00::
bomba_de_plutonio,31352,01914586-n,bomba_de_plutonio%1:00:00::
bomba_de_racimo,31352,02115168-n,bomba_de_racimo%1:00:00::
bomba_de_relojería,38138,02993958-n,bomba_de_relojería%1:00:00::
bomba_estomacal,31352,02924377-n,bomba_estomacal%1:00:00::
bomba_fétida,31352,02921294-n,bomba_fétida%1:00:00::
bomba_globo,7206,01933814-n,bomba_globo%1:00:00::
bomba_h,31352,02434974-n,bomba_h%1:00:00::
bomba_hidráulica,31352,02434211-n,bomba_hidráulica%1:00:00::
bomba_hidráulica,,02729770-n,bomba_hidráulica%1:00:00::
bomba_incendiaria,31352,02443092-n,bomba_incendiaria%1:00:00::
bomba_inteligente,31352,02874179-n,bomba_inteligente%1:00:00::
bomba_lógica,31352,04368066-n,bomba_lógica%1:00:00::
bomba_manual,32661,02393013-n,bomba_manual%1:00:00::
bomba_plástica,37488,02688123-n,bomba_plástica%1:00:00::
bomba_sucia,4750,02212101-n,bomba_sucia%1:00:00::
bomba_termonuclear,31352,02434974-n,bomba_termonuclear%1:00:00::
bomba_volante,6245,02034332-n,bomba_volante%1:00:00::
bombacha,2289,01983204-n,bombacha%1:00:00::
bombacáceas,,07994039-n,bombacáceas%1:00:00::
bombai,,05910629-n,bombai%1:00:00::
bombarda,,01992322-n,bombarda%1:00:00::
bombarda,,02408985-n,bombarda%1:00:00::
bombardear,,00582266-v,bombardear%2:00:00::
bombardear,,00738631-v,bombardear%2:00:00::
bombardear,,00759462-v,bombardear%2:00:00::
bombardear,,01025080-v,bombardear%2:00:00::
bombardear_en_picado,,00759971-v,bombardear_en_picado%2:00:00::
bombardear_en_planeo,,00760113-v,bombardear_en_planeo%2:00:00::
bombardeo,,00636367-n,bombardeo%1:00:00::
bombardeo_aéreo,15828,00636367-n,bombardeo_aéreo%1:00:00::
bombardeo_en_picado,,00636754-n,bombardeo_en_picado%1:00:00::
bombardeo_publicitario,,00522081-n,bombardeo_publicitario%1:00:00::
bombardero,,01992537-n,bombardero%1:00:00::
bombardero_en_picada,35635,02217957-n,bombardero_en_picada%1:00:00::
bombardero_en_picado,,02217957-n,bombardero_en_picado%1:00:00::
bombardino,,02271838-n,bombardino%1:00:00::
bombardino,,02807719-n,bombardino%1:00:00::
bombas,6938,02729770-n,bombas%1:00:00::
bombax,,07994256-n,bombax%1:00:00::
bombay,,05910629-n,bombay%1:00:00::
bombazo,,04836271-n,bombazo%1:00:00::
bombazo,,04909600-n,bombazo%1:00:00::
bombear,,00258841-v,bombear%2:00:00::
bombear,,00759462-v,bombear%2:00:00::
bombear,,00775942-v,bombear%2:00:00::
bombear,,00823363-v,bombear%2:00:00::
bombear,,01265025-v,bombear%2:00:00::
bombear,,01265194-v,bombear%2:00:00::
bombear,,01415003-v,bombear%2:00:00::
bombera,6066,06727665-n,bombera%1:00:00::
bombero,6066,06727665-n,bombero%1:00:00::
bomberos,6066,00288453-n,bomberos%1:00:00::
bombicílidos,,01059306-n,bombicílidos%1:00:00::
bombie,,01992857-n,bombie%1:00:00::
bombilla,2285,02505237-n,bombilla%1:00:00::
bombillo,,02505237-n,bombillo%1:00:00::
bombina,,01093018-n,bombina%1:00:00::
bombo,34029,01940693-n,bombo%1:00:00::
bombo,,01948648-n,bombo%1:00:00::
bombo,,03282320-n,bombo%1:00:00::
bombo,,04804571-n,bombo%1:00:00::
bombona,8048,02056163-n,bombona%1:00:00::
bombona,,02180831-n,bombona%1:00:00::
bombus,,01519954-n,bombus%1:00:00::
bombus,,01519954-n,bombus%1:00:00::
bombus,,01520097-n,bombus%1:00:00::
bombycid,,01588479-n,bombycid%1:00:00::
bombycidae,,01588293-n,bombycidae%1:00:00::
bombycilla,,01059410-n,bombycilla%1:00:00::
bombycilla,,01059410-n,bombycilla%1:00:00::
bombyliidae,,01509114-n,bombyliidae%1:00:00::
bombyx,,01588577-n,bombyx%1:00:00::
bombyx,,01588577-n,bombyx%1:00:00::
bombástico,,01198875-a,bombástico%3:00:00::
bombícidos,,01588293-n,bombícidos%1:00:00::
bombín,5928,02002361-n,bombín%1:00:00::
bombón,8298,05046564-n,bombón%1:00:00::
bombón,,05052952-n,bombón%1:00:00::
bombón,,06712459-n,bombón%1:00:00::
bombón,,06934518-n,bombón%1:00:00::
bombón,,07115633-n,bombón%1:00:00::
bombón_helado,2420,05057666-n,bombón_helado%1:00:00::
bon_mot,,04493511-n,bon_mot%1:00:00::
bon_ton,,05568616-n,bon_ton%1:00:00::
bon_vivant,,06702949-n,bon_vivant%1:00:00::
bon_voyage,,04397293-n,bon_voyage%1:00:00::
bonachón,,00636991-a,bonachón%3:00:00::
bonaire,,05808777-n,bonaire%1:00:00::
bonanza,,04954154-n,bonanza%1:00:00::
bonanza,,06121285-n,bonanza%1:00:00::
bonanza,,07575781-n,bonanza%1:00:00::
bonanza,,09367344-n,bonanza%1:00:00::
bonaparte,37705,07446087-n,bonaparte%1:00:00::
bonasa,,01206491-n,bonasa%1:00:00::
bonasa,,01206491-n,bonasa%1:00:00::
bonavist,,08176774-n,bonavist%1:00:00::
bonce,,03715816-n,bonce%1:00:00::
bondad,37231,00030629-n,bondad%1:00:00::
bondad,,03253734-n,bondad%1:00:00::
bondad,,03254306-n,bondad%1:00:00::
bondad,,03268591-n,bondad%1:00:00::
bondad,,05012839-n,bondad%1:00:00::
bondad,,05013339-n,bondad%1:00:00::
bondadosamente,,00000925-r,bondadosamente%4:00:00::
bondadoso,32432,00303559-a,bondadoso%3:00:00::
bondadoso,,00303716-a,bondadoso%3:00:00::
bondadoso,,00637464-a,bondadoso%3:00:00::
bondadoso,,00816482-a,bondadoso%3:00:00::
bondadoso,,00817174-a,bondadoso%3:00:00::
bondadoso,,00817275-a,bondadoso%3:00:00::
bondadoso,,00874214-a,bondadoso%3:00:00::
bondi,,02030590-n,bondi%1:00:00::
bonelet,,03556807-n,bonelet%1:00:00::
boner,27017,00056961-n,boner%1:00:00::
bonete,,01662893-n,bonete%1:00:00::
bonete,,01976544-n,bonete%1:00:00::
bonete,,02420383-n,bonete%1:00:00::
bonfire_night,,09748588-n,bonfire_night%1:00:00::
bongo,8341,01682008-n,bongo%1:00:00::
bongo,,01993889-n,bongo%1:00:00::
bongó,8341,01993889-n,bongó%1:00:00::
bonheur,,04992140-n,bonheur%1:00:00::
bonhomía,,03135002-n,bonhomía%1:00:00::
boniato,36354,05128431-n,boniato%1:00:00::
bonificación,,03895937-n,bonificación%1:00:00::
bonificación,,08606112-n,bonificación%1:00:00::
bonificación,,08612022-n,bonificación%1:00:00::
bonita,11194,00133880-a,bonita%3:00:00::
bonitamente,,00198213-r,bonitamente%4:00:00::
bonito,11194,01830419-n,bonito%1:00:00::
bonito,,01830560-n,bonito%1:00:00::
bonito,,05173358-n,bonito%1:00:00::
bonito,,00133880-a,bonito%3:00:00::
bonito,,00135915-a,bonito%3:00:00::
bonito,,00247913-a,bonito%3:00:00::
bonito,,00943284-a,bonito%3:00:00::
bonn,,05824145-n,bonn%1:00:00::
bono,6872,04321198-n,bono%1:00:00::
bono,,04327173-n,bono%1:00:00::
bono,,08702732-n,bono%1:00:00::
bono_basura,10315,08650054-n,bono_basura%1:00:00::
bono_con_cupó,,08649730-n,bono_con_cupó%1:00:00::
bono_convertible,,08649365-n,bono_convertible%1:00:00::
bono_cupón_cero,2626,08652981-n,bono_cupón_cero%1:00:00::
bono_de_ahorro,36403,08652681-n,bono_de_ahorro%1:00:00::
bono_del_estado,,08688538-n,bono_del_estado%1:00:00::
bono_del_tesoro,8625,08688415-n,bono_del_tesoro%1:00:00::
bono_municipal,16163,08650300-n,bono_municipal%1:00:00::
bono_no_rescatable,,08650424-n,bono_no_rescatable%1:00:00::
bono_sin_garantía_prendaria,,08651733-n,bono_sin_garantía_prendaria%1:00:00::
bonobo,,01724690-n,bonobo%1:00:00::
bonsai,8512,08502034-n,bonsai%1:00:00::
bonsái,8512,08502034-n,bonsái%1:00:00::
bontemps,,07282004-n,bontemps%1:00:00::
bonxie,,01399368-n,bonxie%1:00:00::
bonítalo,,01830560-n,bonítalo%1:00:00::
booker_t._washington,34673,07531951-n,booker_t._washington%1:00:00::
booker_taliaferro_washington,,07531951-n,booker_taliaferro_washington%1:00:00::
boole,,07282108-n,boole%1:00:00::
booleana,,01583273-a,booleana%3:00:00::
booleano,,01583273-a,booleano%3:00:00::
boomerang,8722,01995454-n,boomerang%1:00:00::
boone,,07282199-n,boone%1:00:00::
bootes,,06121443-n,bootes%1:00:00::
booth,,07282272-n,booth%1:00:00::
bop,,04679762-n,bop%1:00:00::
boqueada,,00544638-n,boqueada%1:00:00::
boquear,,01841839-v,boquear%2:00:00::
boquerón,,01762141-n,boquerón%1:00:00::
boquerón,,05175187-n,boquerón%1:00:00::
boquete,21455,06122764-n,boquete%1:00:00::
boquiabierto,,04558618-n,boquiabierto%1:00:00::
boquiabierto,,00982862-a,boquiabierto%3:00:00::
boquiabierto,,01401211-a,boquiabierto%3:00:00::
boquilla,,02099952-n,boquilla%1:00:00::
boquilla,,02585893-n,boquilla%1:00:00::
boquilla,,02586058-n,boquilla%1:00:00::
boquilla,,02609106-n,boquilla%1:00:00::
boquirrubio,,06647660-n,boquirrubio%1:00:00::
boragináceas,,08327496-n,boragináceas%1:00:00::
borago,,08327809-n,borago%1:00:00::
borago_officinalis,,08327921-n,borago_officinalis%1:00:00::
borassus,,08200872-n,borassus%1:00:00::
boratado,,01583506-a,boratado%3:00:00::
borato,,09521876-n,borato%1:00:00::
borax,,09455362-n,borax%1:00:00::
borbones,,05420693-n,borbones%1:00:00::
borbotar,,01415064-v,borbotar%2:00:00::
borbotear,,00235371-v,borbotear%2:00:00::
borbotear,,00366320-v,borbotear%2:00:00::
borboteo,,04894253-n,borboteo%1:00:00::
borbotón,,04929094-n,borbotón%1:00:00::
borbón,,05420693-n,borbón%1:00:00::
borbón,,06554167-n,borbón%1:00:00::
borceguí,,02031646-n,borceguí%1:00:00::
borda,9206,02381895-n,borda%1:00:00::
bordado,,02260367-n,bordado%1:00:00::
bordado,,02599703-n,bordado%1:00:00::
bordado_litúrgico_inglés,29998,02623806-n,bordado_litúrgico_inglés%1:00:00::
bordador,,06694258-n,bordador%1:00:00::
bordadora,,06694388-n,bordadora%1:00:00::
bordadura,,02260367-n,bordadura%1:00:00::
bordar,,00896902-v,bordar%2:00:00::
bordar,,01133719-v,bordar%2:00:00::
bordar,,01138621-v,bordar%2:00:00::
borde,27269,01997778-n,borde%1:00:00::
borde,,02016127-n,borde%1:00:00::
borde,,02247425-n,borde%1:00:00::
borde,,05649787-n,borde%1:00:00::
borde,,05685433-n,borde%1:00:00::
borde,,05702909-n,borde%1:00:00::
borde,,09003952-n,borde%1:00:00::
borde,,09004456-n,borde%1:00:00::
borde,,09004715-n,borde%1:00:00::
borde,,09004870-n,borde%1:00:00::
borde,,09004999-n,borde%1:00:00::
borde_de_ataque,31432,02496621-n,borde_de_ataque%1:00:00::
borde_de_salida,17328,03013136-n,borde_de_salida%1:00:00::
borde_dentado,27269,05596561-n,borde_dentado%1:00:00::
bordeado,,01204589-a,bordeado%3:00:00::
bordear,,00996253-v,bordear%2:00:00::
bordear,,01080453-v,bordear%2:00:00::
bordear,,01329970-v,bordear%2:00:00::
bordear,,01330123-v,bordear%2:00:00::
bordear,,01404497-v,bordear%2:00:00::
bordear,,01822145-v,bordear%2:00:00::
bordear,,01836853-v,bordear%2:00:00::
bordeaux,,05256011-n,bordeaux%1:00:00::
bordelaise,,05212460-n,bordelaise%1:00:00::
bordelaise,,05212460-n,bordelaise%1:00:00::
border_terrier,,01436843-n,border_terrier%1:00:00::
